omimId,moi
OMIM:271640,AR
OMIM:271650,AR
OMIM:271665,AR
OMIM:271700,AD
OMIM:271900,AR
OMIM:271930,AR
OMIM:271980,AR
OMIM:272000,AR
OMIM:272120,AR
OMIM:272150,AR
OMIM:272200,AR
OMIM:272300,AR
OMIM:272350,AR
OMIM:272430,AR
OMIM:272440,AR
OMIM:272450,AR
OMIM:272460,AR
OMIM:272620,AR
OMIM:272650,AR
OMIM:272700,AR
OMIM:272750,AR
OMIM:272800,AR
OMIM:272950,AR
OMIM:273000,AR
OMIM:273050,AR
OMIM:273120,AR
OMIM:273150,AR
OMIM:273250,AD
OMIM:273390,AR
OMIM:273395,AR
OMIM:273400,AR
OMIM:273680,AR
OMIM:273740,AR
OMIM:273750,AR
OMIM:273770,AR
OMIM:273800,AR
OMIM:273900,AR
OMIM:274000,AR
OMIM:274150,AR
OMIM:274190,AR
OMIM:274200,AR
OMIM:274205,AR
OMIM:274230,AR
OMIM:274240,AR
OMIM:274265,AR
OMIM:274270,AR
OMIM:274300,AR
OMIM:274400,AR
OMIM:274500,AR
OMIM:274600,AR
OMIM:274700,AR
OMIM:274800,AR
OMIM:274900,AR
OMIM:275000,AR
OMIM:275100,AR
OMIM:275120,AR
OMIM:275190,AR
OMIM:275200,AR
OMIM:275210,AR
OMIM:275220,AR
OMIM:275240,AR
OMIM:275250,AR
OMIM:275300,AR
OMIM:275350,AR
OMIM:275355,AR
OMIM:275370,AR
OMIM:275400,AR
OMIM:275630,AR
OMIM:275900,AR
OMIM:276100,AR
OMIM:276200,AR
OMIM:276300,AR
OMIM:276600,AR
OMIM:276700,AR
OMIM:276710,AR
OMIM:276800,AR
OMIM:276820,AR
OMIM:276821,AR
OMIM:276822,AR
OMIM:276880,AR
OMIM:276900,AR
OMIM:276901,AR
OMIM:276902,AR
OMIM:276904,AR
OMIM:276950,AR
OMIM:277000,AD
OMIM:277100,AR
OMIM:277150,AR
OMIM:277170,AR
OMIM:277175,AR
OMIM:277180,AR
OMIM:277200,AR
OMIM:277300,AR
OMIM:277320,AR
OMIM:277350,AR
OMIM:277380,AR
OMIM:277400,AR
OMIM:277410,AR
OMIM:277440,AR
OMIM:277450,AR
OMIM:277460,AR
OMIM:277470,AR
OMIM:277480,AR
OMIM:277580,AD;AR
OMIM:277590,AD
OMIM:277600,AR
OMIM:277700,AR
OMIM:277720,AR
OMIM:277730,AR
OMIM:277740,AR
OMIM:277900,AR
OMIM:277950,AR
OMIM:278000,AR
OMIM:278150,AR
OMIM:278200,AR
OMIM:278250,AR
OMIM:278300,AR
OMIM:278700,AR
OMIM:278720,AR
OMIM:278730,AR
OMIM:278740,AR
OMIM:278750,AR
OMIM:278760,AR
OMIM:278780,AR
OMIM:278800,AR
OMIM:278850,AD
OMIM:279000,AR
OMIM:280000,AR
OMIM:300000,XLR
OMIM:300004,XLD;XLR
OMIM:300009,XLR
OMIM:300018,XLD;XLR
OMIM:300029,XLD;XLR
OMIM:300030,XLR
OMIM:300042,XLD;XLR
OMIM:300046,XLR
OMIM:300047,XLD;XLR
OMIM:300048,XLR
OMIM:300049,XLD
OMIM:300055,XLR
OMIM:300062,XLD;XLR
OMIM:300066,XLD
OMIM:300067,XLD;XLR
OMIM:300068,XLR
OMIM:300071,XLD;XLR
OMIM:300073,XLD;XLR
OMIM:300076,XLD
OMIM:300085,XLD;XLR
OMIM:300088,XLD;XLR
OMIM:300100,XLR
OMIM:300106,XLR
OMIM:300114,XLD
OMIM:300115,XLD;XLR
OMIM:300123,XLD;XLR
OMIM:300125,XLD;XLR
OMIM:300143,XLR
OMIM:300147,XLD;XLR
OMIM:300148,XLR
OMIM:300155,XLD;XLR
OMIM:300158,XLR;XLD
OMIM:300166,XLD
OMIM:300194,XLD;XLR
OMIM:300200,XLR
OMIM:300209,XLR
OMIM:300210,XLR
OMIM:300211,XLD;XLR
OMIM:300215,XLD;XLR
OMIM:300219,AD
OMIM:300228,XLD;XLR
OMIM:300232,XLR
OMIM:300238,XLR
OMIM:300243,XLR
OMIM:300244,XLD
OMIM:300245,XLD
OMIM:300257,XLD
OMIM:300260,XLR
OMIM:300261,XLR;XLD
OMIM:300263,XLR
OMIM:300266,XLR
OMIM:300271,XLR
OMIM:300273,XLD
OMIM:300280,XLR
OMIM:300291,XLR
OMIM:300299,XLR
OMIM:300310,XLR
OMIM:300321,XLD;XLR
OMIM:300322,XLR
OMIM:300323,XLR
OMIM:300324,XLR
OMIM:300352,XLR
OMIM:300354,XLR
OMIM:300355,XLR;XLD
OMIM:300367,XLR
OMIM:300373,XLD
OMIM:300376,XLR
OMIM:300387,XLD
OMIM:300388,XLD
OMIM:300400,XLR
OMIM:300419,XLR
OMIM:300422,XLD;XLR
OMIM:300423,XLR
OMIM:300424,XLR
OMIM:300425,XLD;XLR
OMIM:300428,XLD;XLR
OMIM:300431,XLD
OMIM:300433,XLR
OMIM:300434,XLD;XLR
OMIM:300436,XLR
OMIM:300438,XLD
OMIM:300454,XLR
OMIM:300455,XLR
OMIM:300471,XLR
OMIM:300472,XLR
OMIM:300475,XLR
OMIM:300476,XLR
OMIM:300484,XLR
OMIM:300486,XLR
OMIM:300489,XLR
OMIM:300491,XLR;XLD
OMIM:300494,XLD;XLR
OMIM:300495,XLD;XLR
OMIM:300496,XLD;XLR
OMIM:300497,XLD;XLR
OMIM:300498,XLR
OMIM:300500,XLD;XLR
OMIM:300505,XLR
OMIM:300510,XLD;XLR
OMIM:300511,XLD
OMIM:300514,XLR
OMIM:300518,XLR
OMIM:300519,XLR
OMIM:300523,XLR
OMIM:300534,XLR
OMIM:300539,XLR
OMIM:300554,XLR
OMIM:300555,XLR
OMIM:300558,XLR
OMIM:300559,XLR
OMIM:300577,XLD;XLR
OMIM:300578,XLR
OMIM:300580,XLD
OMIM:300582,XLD;XLR
OMIM:300589,XLD
OMIM:300590,XLD;XLR
OMIM:300600,XLD;XLR
OMIM:300602,XLD;XLR
OMIM:300604,XLR
OMIM:300607,XLR
OMIM:300614,XLR
OMIM:300615,XLR
OMIM:300619,XLR
OMIM:300623,XLD
OMIM:300624,XLD
OMIM:300633,XLR
OMIM:300635,XLR;XLD
OMIM:300636,XLR
OMIM:300643,AD
OMIM:300645,XLR
OMIM:300650,XLD;XLR
OMIM:300652,XLD
OMIM:300653,XLR
OMIM:300659,XLR
OMIM:300661,XLR
OMIM:300672,XLD
OMIM:300673,XLR
OMIM:300676,XLR
OMIM:300695,XLD
OMIM:300696,XLR
OMIM:300699,XLR
OMIM:300700,XLD;XLR
OMIM:300703,XLR
OMIM:300705,XLD;XLR
OMIM:300706,XLD;XLR
OMIM:300707,XLD
OMIM:300712,XLD;XLR
OMIM:300716,XLD;XLR
OMIM:300717,XLD
OMIM:300718,XLD;XLR
OMIM:300719,XLR
OMIM:300749,XLD
OMIM:300750,XLR
OMIM:300751,XLR
OMIM:300752,XLD
OMIM:300755,XLR
OMIM:300758,XLR
OMIM:300770,XLD;XLR
OMIM:300778,XLD
OMIM:300779,XLD
OMIM:300799,XLD;XLR
OMIM:300801,XLD
OMIM:300802,XLR
OMIM:300803,XLD;XLR
OMIM:300804,XLR
OMIM:300807,XLR
OMIM:300814,XLR
OMIM:300816,XLR
OMIM:300830,XLR
OMIM:300831,XLR
OMIM:300833,XLD
OMIM:300834,XLR
OMIM:300835,XLR
OMIM:300842,XLD;XLR
OMIM:300843,XLR
OMIM:300844,XLD;XLR
OMIM:300845,XLR
OMIM:300848,XLD
OMIM:300849,XLD;XLR
OMIM:300850,XLR;XLD
OMIM:300851,XLR;XLD
OMIM:300852,XLD;XLR
OMIM:300853,XLR
OMIM:300855,XLD;XLR
OMIM:300857,XLD
OMIM:300858,XLR
OMIM:300860,XLR
OMIM:300861,XLR
OMIM:300863,XLD
OMIM:300867,XLD
OMIM:300868,XLR
OMIM:300869,XLR
OMIM:300872,XLR
OMIM:300882,XLD;XLR
OMIM:300884,XLD;XLR
OMIM:300886,XLR
OMIM:300887,XLD
OMIM:300888,XLR
OMIM:300894,XLD
OMIM:300895,XLR
OMIM:300896,XLD
OMIM:300905,XLD
OMIM:300908,XLD
OMIM:300911,XLR
OMIM:300912,XLD
OMIM:300914,XLR
OMIM:300915,XLD;XLR
OMIM:300918,XLR
OMIM:300919,XLR
OMIM:300923,XLR
OMIM:300928,XLR
OMIM:300934,XLR
OMIM:300942,XLD
OMIM:300943,XLD;XLR
OMIM:300946,XLR
OMIM:300952,XLD
OMIM:300953,XLD
OMIM:300957,XLR
OMIM:300958,XLD;XLR
OMIM:300960,XLR
OMIM:300963,XLR
OMIM:300966,XLR
OMIM:300967,XLR
OMIM:300968,XLD
OMIM:300971,XLR
OMIM:300972,XLR
OMIM:300977,XLR
OMIM:300978,XLR
OMIM:300979,XLD;XLR
OMIM:300982,XLR
OMIM:300983,XLR
OMIM:300984,XLR
OMIM:300985,XLD;XLR
OMIM:300986,XLD
OMIM:300988,XLR
OMIM:300989,XLD;XLR
OMIM:300990,XLR
OMIM:300991,XLR
OMIM:300997,XLR
OMIM:300998,XLR
OMIM:301000,XLR
OMIM:301006,XLR
OMIM:301008,XLD;XLR
OMIM:301010,XLD;XLR
OMIM:301013,XLD;XLR
OMIM:301014,XLR
OMIM:301015,XLR
OMIM:301018,XLR
OMIM:301020,XLR
OMIM:301021,XLD;XLR
OMIM:301022,XLD;XLR
OMIM:301024,XLR
OMIM:301025,XLR
OMIM:301026,XLR
OMIM:301028,XLD;XLR
OMIM:301029,XLR
OMIM:301030,XLR
OMIM:301031,XLR
OMIM:301032,XLD
OMIM:301033,XLD;XLR
OMIM:301035,XLR
OMIM:301039,XLR
OMIM:301040,XLD
OMIM:301041,XLD
OMIM:301043,XLR
OMIM:301044,XLD
OMIM:301045,XLR
OMIM:301050,XLD;XLR
OMIM:301051,XLR
OMIM:301056,XLR
OMIM:301058,XLR
OMIM:301059,XLR
OMIM:301060,XLR
OMIM:301066,XLD;XLR
OMIM:301068,XLD
OMIM:301069,AD
OMIM:301071,XLD
OMIM:301072,XLR
OMIM:301074,XLR
OMIM:301075,XLR
OMIM:301076,XLD;XLR
OMIM:301077,XLD;XLR
OMIM:301078,XLD;XLR
OMIM:301080,XLD
OMIM:301081,XLD;XLR
OMIM:301082,XLR
OMIM:301083,XLR
OMIM:301091,XLD;XLR
OMIM:301200,XLD
OMIM:301201,XLD;XLR
OMIM:301220,XLR
OMIM:301310,XLR
OMIM:301500,XLR
OMIM:301700,XLD;XLR
OMIM:301800,XLD;XLR
OMIM:301830,XLR
OMIM:301835,XLR
OMIM:301845,XLD
OMIM:301900,XLR
OMIM:301950,XLD;XLR
OMIM:302000,XLD;XLR
OMIM:302030,XLR;XLD
OMIM:302045,XLD;XLR
OMIM:302060,XLR
OMIM:302200,XLD;XLR
OMIM:302350,XLD
OMIM:302400,XLD;XLR
OMIM:302500,XLR
OMIM:302600,XLD;XLR
OMIM:302700,XLD;XLR
OMIM:302800,XLD
OMIM:302801,XLR
OMIM:302802,XLR
OMIM:302803,XLR
OMIM:302905,XLD;XLR
OMIM:302950,XLR
OMIM:302960,XLD
OMIM:303100,XLD;XLR
OMIM:303110,XLR
OMIM:303350,XLR
OMIM:303400,XLD;XLR
OMIM:303600,XLD
OMIM:303650,XLD;XLR
OMIM:303700,XLR
OMIM:303800,XLR
OMIM:303900,XLR
OMIM:304020,XLD;XLR
OMIM:304050,XLD
OMIM:304100,XLR;XLD
OMIM:304110,XLD
OMIM:304120,XLD
OMIM:304150,XLR
OMIM:304340,XLR;XLD
OMIM:304400,XLR
OMIM:304500,XLR
OMIM:304700,XLR
OMIM:304730,XLD;XLR
OMIM:304790,XLR
OMIM:304800,XLR
OMIM:305000,XLR
OMIM:305100,XLR
OMIM:305390,XLR
OMIM:305400,XLR
OMIM:305450,XLR
OMIM:305550,XLD;XLR
OMIM:305600,XLD
OMIM:305620,XLR
OMIM:305690,XLD;XLR
OMIM:305700,XLD;XLR;AD
OMIM:306000,XLR
OMIM:306400,XLR
OMIM:306700,XLR
OMIM:306900,XLR
OMIM:306930,XLD;XLR
OMIM:306955,XLR
OMIM:306960,XLR
OMIM:306990,XLD;XLR
OMIM:307000,XLR
OMIM:307030,XLR
OMIM:307150,XLD
OMIM:307200,XLR
OMIM:307500,XLD;XLR
OMIM:307700,XLD;XLR
OMIM:307800,XLD
OMIM:307830,XLR
OMIM:308050,XLD
OMIM:308100,XLR
OMIM:308205,XLR
OMIM:308220,XLD;XLR
OMIM:308230,XLR
OMIM:308240,XLR
OMIM:308280,XLD;XLR
OMIM:308300,XLD
OMIM:308350,XLR
OMIM:308600,XLR
OMIM:308700,XLR
OMIM:308750,XLD;XLR
OMIM:308800,XLR
OMIM:308830,XLD;XLR
OMIM:308905,XLD;XLR
OMIM:308940,XLD;XLR
OMIM:308950,XLD;XLR
OMIM:308960,XLD;XLR
OMIM:308990,XLR
OMIM:309000,XLR
OMIM:309100,XLD;XLR
OMIM:309120,XLR
OMIM:309200,XLD
OMIM:309300,XLR
OMIM:309350,XLD
OMIM:309400,XLR
OMIM:309480,XLD;XLR
OMIM:309500,XLR
OMIM:309510,XLR
OMIM:309520,XLR
OMIM:309530,XLR;XLD
OMIM:309541,XLR
OMIM:309545,XLD;XLR
OMIM:309548,XLR
OMIM:309549,XLR
OMIM:309555,XLD;XLR
OMIM:309560,XLR;XLD
OMIM:309580,XLR
OMIM:309583,XLR
OMIM:309585,XLR
OMIM:309590,XLD;XLR
OMIM:309610,XLR
OMIM:309620,XLD;XLR
OMIM:309630,XLR
OMIM:309800,XLD;XLR
OMIM:309801,XLD
OMIM:309840,XLD;XLR
OMIM:309900,XLR
OMIM:309930,XLD;XLR
OMIM:309950,XLD;AD
OMIM:310000,XLD;XLR
OMIM:310095,XLD;XLR
OMIM:310200,XLR
OMIM:310300,XLR
OMIM:310350,XLR
OMIM:310370,XLD;XLR
OMIM:310400,XLR
OMIM:310440,XLR
OMIM:310460,XLR;XLD
OMIM:310465,XLD;XLR
OMIM:310468,XLR
OMIM:310470,XLD;XLR
OMIM:310490,XLR
OMIM:310500,XLR
OMIM:310600,XLR
OMIM:310700,XLD;XLR
OMIM:310800,XLD
OMIM:310980,XLD;XLR
OMIM:311000,XLD;XLR
OMIM:311050,XLD;XLR
OMIM:311070,XLR
OMIM:311100,XLD;XLR
OMIM:311200,XLD
OMIM:311250,XLR
OMIM:311300,XLD
OMIM:311360,XLD;XLR
OMIM:311400,XLD;XLR
OMIM:311510,XLR
OMIM:311895,XLD;XLR
OMIM:311900,XLR;XLD
OMIM:312000,XLD;XLR
OMIM:312060,XLR
OMIM:312080,XLR
OMIM:312150,XLD;XLR
OMIM:312170,XLD
OMIM:312190,XLD;XLR
OMIM:312210,XLD;XLR
OMIM:312300,XLR
OMIM:312500,XLD;XLR
OMIM:312550,XLD;XLR
OMIM:312600,XLD;XLR
OMIM:312612,XLD;XLR;AR
OMIM:312700,XLR
OMIM:312750,XLD
OMIM:312830,XLR
OMIM:312840,XLD;XLR
OMIM:312863,XLR
OMIM:312870,XLR
OMIM:312910,XLD;XLR
OMIM:312920,XLR
OMIM:313000,XLR
OMIM:313200,XLR
OMIM:313350,XLD;XLR
OMIM:313400,XLR
OMIM:313420,XLD;XLR
OMIM:313500,XLD
OMIM:313850,XLD;XLR
OMIM:313900,XLR
OMIM:314000,XLD;XLR
OMIM:314050,XLR
OMIM:314100,XLR
OMIM:314250,XLR
OMIM:314320,XLR
OMIM:314360,XLR
OMIM:314380,XLD;XLR
OMIM:314390,XLR
OMIM:314400,XLD;XLR
OMIM:314500,XLD;XLR
OMIM:314550,XLD;XLR
OMIM:314560,XLD;XLR
OMIM:314580,XLR
OMIM:400045,XLD
OMIM:598500,AR
OMIM:600001,AD
OMIM:600002,AR
OMIM:600057,AD
OMIM:600059,AD
OMIM:600060,AR
OMIM:600072,AD
OMIM:600080,AD
OMIM:600081,AR
OMIM:600082,AD
OMIM:600084,AD
OMIM:600089,AR
OMIM:600092,AR
OMIM:600093,AR
OMIM:600101,AD
OMIM:600105,AR
OMIM:600110,AD
OMIM:600116,AR
OMIM:600117,AD
OMIM:600118,AR
OMIM:600121,AR
OMIM:600131,AD
OMIM:600132,AR
OMIM:600138,AD
OMIM:600142,AR
OMIM:600143,AR
OMIM:600145,AD
OMIM:600151,AR
OMIM:600155,AD
OMIM:600156,AD
OMIM:600165,AD
OMIM:600166,AD
OMIM:600175,AD
OMIM:600176,AR
OMIM:600193,AD
OMIM:600195,AD
OMIM:600202,AD
OMIM:600204,AD
OMIM:600209,AD
OMIM:600223,AD
OMIM:600224,AD
OMIM:600231,AD
OMIM:600251,AD
OMIM:600252,AD
OMIM:600257,AD
OMIM:600268,AD
OMIM:600269,AD
OMIM:600273,AD
OMIM:600274,AD
OMIM:600309,AD
OMIM:600316,AR
OMIM:600325,AR
OMIM:600329,AR
OMIM:600331,AD
OMIM:600332,AD
OMIM:600334,AD
OMIM:600335,AR
OMIM:600343,AD
OMIM:600348,AR
OMIM:600356,AD
OMIM:600360,AR
OMIM:600361,AD
OMIM:600363,AD
OMIM:600373,AR
OMIM:600376,AD
OMIM:600383,AD
OMIM:600384,AD
OMIM:600399,AD
OMIM:600419,AD
OMIM:600430,AD
OMIM:600459,AR
OMIM:600460,AR
OMIM:600462,AR
OMIM:600467,AD
OMIM:600496,AD
OMIM:600501,AR
OMIM:600510,AD
OMIM:600511,AD
OMIM:600512,AD
OMIM:600513,AD
OMIM:600546,AR
OMIM:600561,AD
OMIM:600593,AD
OMIM:600598,AD
OMIM:600624,AD
OMIM:600627,AR
OMIM:600630,AR
OMIM:600631,AD
OMIM:600638,AD
OMIM:600649,AR
OMIM:600652,AD
OMIM:600666,AD
OMIM:600668,AD
OMIM:600669,AD
OMIM:600670,AR
OMIM:600674,AD
OMIM:600706,AD
OMIM:600721,AR
OMIM:600740,AD
OMIM:600757,AD
OMIM:600775,AD
OMIM:600776,AR
OMIM:600790,AD
OMIM:600791,AR
OMIM:600792,AR
OMIM:600794,AD
OMIM:600795,AD
OMIM:600802,AR
OMIM:600803,AD;AR
OMIM:600807,AD
OMIM:600808,AD
OMIM:600850,AD
OMIM:600852,AD
OMIM:600858,AD
OMIM:600880,AR
OMIM:600881,AD
OMIM:600882,AD
OMIM:600884,AD
OMIM:600886,AD
OMIM:600901,AR
OMIM:600906,AR
OMIM:600919,AD
OMIM:600920,AR
OMIM:600955,AR
OMIM:600962,AD
OMIM:600965,AD
OMIM:600969,AD
OMIM:600971,AR
OMIM:600972,AR
OMIM:600974,AR
OMIM:600975,AR
OMIM:600977,AD
OMIM:600987,AD
OMIM:600989,AD
OMIM:600994,AD
OMIM:600995,AR
OMIM:600996,AD
OMIM:601001,AR
OMIM:601003,AR
OMIM:601004,AD
OMIM:601005,AD
OMIM:601016,AR
OMIM:601039,AR
OMIM:601042,AD
OMIM:601067,AR
OMIM:601068,AD
OMIM:601071,AR
OMIM:601072,AR
OMIM:601075,AR
OMIM:601086,AD
OMIM:601088,AD
OMIM:601098,AD
OMIM:601104,AD
OMIM:601110,AR
OMIM:601127,AR
OMIM:601144,AD
OMIM:601152,AD
OMIM:601154,AD
OMIM:601161,AR
OMIM:601162,AD
OMIM:601163,AR
OMIM:601186,AR
OMIM:601187,AR
OMIM:601195,AD
OMIM:601198,AD
OMIM:601200,AD
OMIM:601202,AD
OMIM:601214,AR
OMIM:601216,AR
OMIM:601223,AD
OMIM:601228,AD
OMIM:601230,AD
OMIM:601238,AR
OMIM:601277,AR
OMIM:601287,AR
OMIM:601316,AD
OMIM:601317,AD
OMIM:601319,AR
OMIM:601321,AD
OMIM:601322,AR
OMIM:601331,AD
OMIM:601338,AD
OMIM:601341,AR
OMIM:601344,AD
OMIM:601345,AD
OMIM:601346,AR
OMIM:601349,AD
OMIM:601352,AR
OMIM:601353,AR
OMIM:601355,AR
OMIM:601356,AR
OMIM:601358,AD
OMIM:601360,AR
OMIM:601363,AD
OMIM:601369,AD
OMIM:601370,AR
OMIM:601371,AR
OMIM:601372,XLR;AR
OMIM:601374,AR
OMIM:601376,AR
OMIM:601379,AD
OMIM:601382,AR
OMIM:601386,AR
OMIM:601389,AR
OMIM:601390,AR
OMIM:601399,AD
OMIM:601410,AD
OMIM:601412,AD
OMIM:601414,AD
OMIM:601419,AD;AR
OMIM:601427,AR
OMIM:601438,AR
OMIM:601449,AR
OMIM:601453,AD
OMIM:601455,AR
OMIM:601457,AR
OMIM:601462,AD
OMIM:601466,XLR;AR
OMIM:601471,AD
OMIM:601472,AD
OMIM:601477,AR
OMIM:601492,AR
OMIM:601493,AD
OMIM:601494,AD
OMIM:601495,AR
OMIM:601499,AD
OMIM:601518,AD
OMIM:601536,AR
OMIM:601539,AR
OMIM:601543,AD
OMIM:601544,AD
OMIM:601547,AD
OMIM:601549,AR
OMIM:601552,AR
OMIM:601553,AR
OMIM:601559,AR
OMIM:601583,AD
OMIM:601596,AR
OMIM:601606,AD
OMIM:601608,AR
OMIM:601612,AR
OMIM:601616,AD
OMIM:601626,AD
OMIM:601631,AD
OMIM:601634,AR
OMIM:601650,AD
OMIM:601665,AD;AR
OMIM:601668,AR
OMIM:601675,AR
OMIM:601678,AR
OMIM:601680,AD
OMIM:601682,AD
OMIM:601700,AD
OMIM:601701,AR
OMIM:601705,AR
OMIM:601706,AR
OMIM:601708,AD
OMIM:601709,AD
OMIM:601718,AR
OMIM:601764,AD
OMIM:601775,AR
OMIM:601776,AR
OMIM:601777,AD;AR
OMIM:601780,AR
OMIM:601794,AD
OMIM:601808,AD
OMIM:601809,AR
OMIM:601811,AR
OMIM:601812,AD
OMIM:601813,AD;AR
OMIM:601815,AR
OMIM:601820,AR
OMIM:601846,AD
OMIM:601847,AR
OMIM:601859,AD
OMIM:601868,AD
OMIM:601869,AR
OMIM:601885,AD
OMIM:601887,AD
OMIM:601894,AD
OMIM:601927,AR
OMIM:601952,AR
OMIM:601954,AR
OMIM:601957,AD
OMIM:601977,AD
OMIM:601979,AD
OMIM:601992,AR
OMIM:602014,AR
OMIM:602032,AR
OMIM:602066,AD
OMIM:602068,AR
OMIM:602071,AD
OMIM:602078,AR
OMIM:602079,AR
OMIM:602080,AD
OMIM:602081,AD
OMIM:602082,AD
OMIM:602083,AR
OMIM:602085,AD
OMIM:602086,AD
OMIM:602087,AD
OMIM:602088,AR
OMIM:602089,AD
OMIM:602092,AR
OMIM:602093,AD
OMIM:602096,AD
OMIM:602097,AR
OMIM:602099,AR
OMIM:602107,AD
OMIM:602111,AD
OMIM:602114,AR
OMIM:602124,AD
OMIM:602134,AD
OMIM:602152,AR
OMIM:602196,AD
OMIM:602199,AR
OMIM:602200,AR
OMIM:602247,AD
OMIM:602248,AD
OMIM:602271,AR
OMIM:602342,AD
OMIM:602347,AR
OMIM:602361,AD
OMIM:602390,AR
OMIM:602398,AR
OMIM:602400,AR
OMIM:602401,AR
OMIM:602418,AD
OMIM:602433,AD
OMIM:602450,AR
OMIM:602459,AD
OMIM:602471,AR
OMIM:602473,AR
OMIM:602475,AR
OMIM:602477,AD
OMIM:602481,AD
OMIM:602482,AD
OMIM:602483,AD
OMIM:602485,AD
OMIM:602499,AD
OMIM:602522,AR
OMIM:602531,AR
OMIM:602535,AD
OMIM:602540,AD
OMIM:602541,AR
OMIM:602554,AD
OMIM:602557,AR
OMIM:602579,AR
OMIM:602588,AD
OMIM:602613,AR
OMIM:602629,AD
OMIM:602668,AD
OMIM:602722,AR
OMIM:602723,AD
OMIM:602771,AR
OMIM:602772,AR
OMIM:602782,AR
OMIM:602849,AD
OMIM:602875,AR
OMIM:603010,AR
OMIM:603034,AR
OMIM:603041,AR
OMIM:603075,AD
OMIM:603098,AR
OMIM:603116,AR
OMIM:603147,AR
OMIM:603165,AD
OMIM:603194,AR
OMIM:603204,AD
OMIM:603218,AD
OMIM:603221,AD
OMIM:603233,AD
OMIM:603278,AD
OMIM:603284,AD
OMIM:603285,AD
OMIM:603358,AR
OMIM:603373,AD
OMIM:603383,AD
OMIM:603387,AD
OMIM:603457,AD
OMIM:603467,AR
OMIM:603471,AR
OMIM:603472,AD
OMIM:603511,AD
OMIM:603516,AD
OMIM:603529,AD
OMIM:603543,AD
OMIM:603546,AD
OMIM:603552,AR
OMIM:603553,AR
OMIM:603554,AR
OMIM:603563,AD
OMIM:603585,AR
OMIM:603592,AR
OMIM:603622,AD
OMIM:603629,AR
OMIM:603641,AD
OMIM:603649,AD
OMIM:603671,AD
OMIM:603678,AR
OMIM:603689,AD
OMIM:603720,AR
OMIM:603736,AD
OMIM:603776,AD
OMIM:603786,AD
OMIM:603813,AR
OMIM:603830,AD
OMIM:603860,AD
OMIM:603896,AR
OMIM:603902,AD
OMIM:603903,AR
OMIM:603909,AD
OMIM:603964,AD
OMIM:603965,AD
OMIM:604004,AR
OMIM:604060,AR
OMIM:604091,AD
OMIM:604093,AR
OMIM:604116,AR
OMIM:604117,AD
OMIM:604121,AD
OMIM:604129,AD;AR
OMIM:604145,AD
OMIM:604168,AR
OMIM:604169,AD
OMIM:604173,AR
OMIM:604185,AD
OMIM:604187,AD
OMIM:604213,AR
OMIM:604218,AD
OMIM:604219,AD;AR
OMIM:604229,AD
OMIM:604232,AR
OMIM:604233,AD
OMIM:604250,AR
OMIM:604271,AD
OMIM:604273,AR
OMIM:604278,AR
OMIM:604286,AR
OMIM:604288,AD
OMIM:604290,AR
OMIM:604292,AD
OMIM:604307,AD
OMIM:604308,AD
OMIM:604314,AR
OMIM:604317,AR
OMIM:604320,AR
OMIM:604321,AR
OMIM:604326,AD
OMIM:604348,AD
OMIM:604352,AD
OMIM:604356,AD
OMIM:604360,AR
OMIM:604364,AD
OMIM:604367,AD
OMIM:604369,AR
OMIM:604370,AD
OMIM:604377,AR
OMIM:604379,AR
OMIM:604381,AD
OMIM:604387,AR
OMIM:604391,AR
OMIM:604393,AD;AR
OMIM:604400,AD
OMIM:604401,AD
OMIM:604403,AD
OMIM:604416,AD
OMIM:604432,AD
OMIM:604454,AD;AR
OMIM:604484,AD
OMIM:604498,AR
OMIM:604519,AD
OMIM:604536,AR
OMIM:604537,AR
OMIM:604559,AD
OMIM:604563,AR
OMIM:604571,AR
OMIM:604625,AD
OMIM:604715,AD
OMIM:604717,AD
OMIM:604757,AD
OMIM:604765,AD
OMIM:604772,AD
OMIM:604777,AR
OMIM:604801,AR
OMIM:604802,AR
OMIM:604804,AR
OMIM:604805,AD
OMIM:604827,AR
OMIM:604841,AD
OMIM:604864,AD
OMIM:604901,AR
OMIM:604922,AD
OMIM:604928,AR
OMIM:604931,AR
OMIM:605013,AR
OMIM:605019,AR
OMIM:605021,AR
OMIM:605039,AD
OMIM:605041,AD
OMIM:605055,AD
OMIM:605074,AD
OMIM:605115,AD
OMIM:605130,AD
OMIM:605192,AD
OMIM:605229,AR
OMIM:605231,AR
OMIM:605253,AD;AR
OMIM:605258,AR
OMIM:605259,AD
OMIM:605274,AD
OMIM:605275,AR
OMIM:605280,AD
OMIM:605282,AR
OMIM:605285,AR
OMIM:605289,AD
OMIM:605309,AD
OMIM:605321,AD
OMIM:605355,AR
OMIM:605361,AD
OMIM:605362,AD
OMIM:605373,AD
OMIM:605375,AD
OMIM:605376,AD
OMIM:605387,AD
OMIM:605388,AR
OMIM:605389,AD
OMIM:605407,AR
OMIM:605419,AD
OMIM:605428,AR
OMIM:605432,AD
OMIM:605472,AR
OMIM:605479,AR
OMIM:605543,AD
OMIM:605549,AR
OMIM:605552,AD
OMIM:605572,AD
OMIM:605582,AD
OMIM:605583,AD
OMIM:605588,AR
OMIM:605589,AR
OMIM:605594,AD
OMIM:605627,AD
OMIM:605635,AD
OMIM:605637,AD;AR
OMIM:605670,AD
OMIM:605676,AR
OMIM:605711,AR
OMIM:605714,AD
OMIM:605724,AR
